,Player,Player_ID,Player_NFL_Link,Player_NCAA_Link
56,Don Cockroft,cockrdon01,http://www.pro-football-reference.com/players/C/cockrdon01.htm,
57,Larry Carwell,CarwLa20,http://www.pro-football-reference.com/players/C/CarwLa20.htm,http://www.sports-reference.com/cfb/players/larry-carwell-1.html
58,Jimmy Jordan,JordJi20,http://www.pro-football-reference.com/players/J/JordJi20.htm,http://www.sports-reference.com/cfb/players/jimmy-jordan-1.html
59,Mike Current,CurrMi00,http://www.pro-football-reference.com/players/C/CurrMi00.htm,
60,George Goeddeke,GoedGe00,http://www.pro-football-reference.com/players/G/GoedGe00.htm,
61,Paul Naumoff,NaumPa00,http://www.pro-football-reference.com/players/N/NaumPa00.htm,http://www.sports-reference.com/cfb/players/paul-naumoff-1.html
62,Earl Denny,DennEa00,http://www.pro-football-reference.com/players/D/DennEa00.htm,http://www.sports-reference.com/cfb/players/earl-denny-1.html
63,Frank Nunley,NunlFr20,http://www.pro-football-reference.com/players/N/NunlFr20.htm,
64,Garry Lyle,LyleGa20,http://www.pro-football-reference.com/players/L/LyleGa20.htm,
65,Curg Belcher,,http://www.pro-football-reference.com,
66,Bill Tucker,TuckBi00,http://www.pro-football-reference.com/players/T/TuckBi00.htm,
67,Dennis Randall,RandDe20,http://www.pro-football-reference.com/players/R/RandDe20.htm,
68,Harold Akin,AkinHa20,http://www.pro-football-reference.com/players/A/AkinHa20.htm,
69,Harry Wilson,WilsHa00,http://www.pro-football-reference.com/players/W/WilsHa00.htm,http://www.sports-reference.com/cfb/players/harry-wilson-1.html
70,Vidal Carlin,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/vidal-carlin-1.html
71,Tom Rhoads,,http://www.pro-football-reference.com,
72,Leon Ward,,http://www.pro-football-reference.com,
73,Eppie Barney,BarnEp00,http://www.pro-football-reference.com/players/B/BarnEp00.htm,http://www.sports-reference.com/cfb/players/eppie-barney-1.html
74,Rocky Freitas,FreiRo00,http://www.pro-football-reference.com/players/F/FreiRo00.htm,
75,Henry King,KingHe20,http://www.pro-football-reference.com/players/K/KingHe20.htm,
76,Bill Fairband,FairBi20,http://www.pro-football-reference.com/players/F/FairBi20.htm,http://www.sports-reference.com/cfb/players/bill-fairband-1.html
77,Phil Clark,ClarPh20,http://www.pro-football-reference.com/players/C/ClarPh20.htm,
78,Billy Masters,MastBi00,http://www.pro-football-reference.com/players/M/MastBi00.htm,http://www.sports-reference.com/cfb/players/billy-masters-1.html
79,John Rowser,RowsJo20,http://www.pro-football-reference.com/players/R/RowsJo20.htm,http://www.sports-reference.com/cfb/players/john-rowser-1.html
80,Del Williams,WillDe20,http://www.pro-football-reference.com/players/W/WillDe20.htm,
81,Ben Hart,HartBe20,http://www.pro-football-reference.com/players/H/HartBe20.htm,http://www.sports-reference.com/cfb/players/ben-hart-1.html
82,Player,,http://www.pro-football-reference.com,
83,Ron Widby,WidbRo20,http://www.pro-football-reference.com/players/W/WidbRo20.htm,
84,Louis Thompson,,http://www.pro-football-reference.com,
85,Carl Ward,WardCa20,http://www.pro-football-reference.com/players/W/WardCa20.htm,http://www.sports-reference.com/cfb/players/carl-ward-1.html
86,Bob Greenlee,,http://www.pro-football-reference.com,
87,Carl Cunningham,CunnCa20,http://www.pro-football-reference.com/players/C/CunnCa20.htm,
88,Carel Stith,StitCa20,http://www.pro-football-reference.com/players/S/StitCa20.htm,
89,Al Coleman,ColeAl20,http://www.pro-football-reference.com/players/C/ColeAl20.htm,
90,Lew Kamanu,KamaLe20,http://www.pro-football-reference.com/players/K/KamaLe20.htm,
91,Ray May,MayxRa20,http://www.pro-football-reference.com/players/M/MayxRa20.htm,
92,Al Dodd,DoddAl00,http://www.pro-football-reference.com/players/D/DoddAl00.htm,
93,Wayne Trimble,TrimWa20,http://www.pro-football-reference.com/players/T/TrimWa20.htm,http://www.sports-reference.com/cfb/players/wayne-trimble-1.html
94,Julian Gray,,http://www.pro-football-reference.com,
95,Travis Williams,WillTr00,http://www.pro-football-reference.com/players/W/WillTr00.htm,
96,Dickie Post,PostDi00,http://www.pro-football-reference.com/players/P/PostDi00.htm,
97,Tom Greenlee,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tom-greenlee-1.html
98,James Roy Jackson,,http://www.pro-football-reference.com,
99,Mike Barnes,BarnMi20,http://www.pro-football-reference.com/players/B/BarnMi20.htm,
100,Joe Taffoni,TaffJo20,http://www.pro-football-reference.com/players/T/TaffJo20.htm,
101,Chuck Hughes,HughCh00,http://www.pro-football-reference.com/players/H/HughCh00.htm,
102,Charlie Stukes,StukCh20,http://www.pro-football-reference.com/players/S/StukCh20.htm,
103,Ed Philpott,PhilEd21,http://www.pro-football-reference.com/players/P/PhilEd21.htm,
104,Gary Bugenhagen,BugeGa20,http://www.pro-football-reference.com/players/B/BugeGa20.htm,
105,Curtis Marker,,http://www.pro-football-reference.com,
106,Ron Zwernemann,,http://www.pro-football-reference.com,
107,Andy Bowling,BowlAn20,http://www.pro-football-reference.com/players/B/BowlAn20.htm,
108,Bill Carr,,http://www.pro-football-reference.com,
109,Tom Stangle,,http://www.pro-football-reference.com,
110,Player,,http://www.pro-football-reference.com,
111,Don McCall,McCaDo01,http://www.pro-football-reference.com/players/M/McCaDo01.htm,http://www.sports-reference.com/cfb/players/don-mccall-1.html
112,Dave Lewis,LewiDa22,http://www.pro-football-reference.com/players/L/LewiDa22.htm,http://www.sports-reference.com/cfb/players/dave-lewis-1.html
113,Fran Lynch,LyncFr00,http://www.pro-football-reference.com/players/L/LyncFr00.htm,
114,Pete Johns,JohnPe20,http://www.pro-football-reference.com/players/J/JohnPe20.htm,http://www.sports-reference.com/cfb/players/pete-johns-1.html
115,Bill Delaney,,http://www.pro-football-reference.com,
116,John Huard,HuarJo20,http://www.pro-football-reference.com/players/H/HuarJo20.htm,
117,Bob Van Pelt,,http://www.pro-football-reference.com,
118,Ken Last,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/kenny-last-1.html
119,Dwight Hood,,http://www.pro-football-reference.com,
120,Louis Jackson,,http://www.pro-football-reference.com,
121,Willie Parker,ParkWi21,http://www.pro-football-reference.com/players/P/ParkWi21.htm,
122,Bruce Alford,AlfoBr20,http://www.pro-football-reference.com/players/A/AlfoBr20.htm,
123,Randy Matson,,http://www.pro-football-reference.com,
124,Bernie Erickson,EricBe20,http://www.pro-football-reference.com/players/E/EricBe20.htm,
125,Nate Shaw,ShawNa20,http://www.pro-football-reference.com/players/S/ShawNa20.htm,http://www.sports-reference.com/cfb/players/nate-shaw-1.html
126,Jamie Rivers,RiveJa20,http://www.pro-football-reference.com/players/R/RiveJa20.htm,
127,Gerald Warfield,,http://www.pro-football-reference.com,
128,Dick Absher,AbshDi20,http://www.pro-football-reference.com/players/A/AbshDi20.htm,http://www.sports-reference.com/cfb/players/dick-absher-1.html
129,Ron Porter,PortRo21,http://www.pro-football-reference.com/players/P/PortRo21.htm,
130,Zeke Moore,MoorZe00,http://www.pro-football-reference.com/players/M/MoorZe00.htm,
131,Mel Witt,WittMe20,http://www.pro-football-reference.com/players/W/WittMe20.htm,
132,Gary Tucker,TuckGa00,http://www.pro-football-reference.com/players/T/TuckGa00.htm,
133,Richard Tate,,http://www.pro-football-reference.com,
134,Mike Hibler,HiblMi20,http://www.pro-football-reference.com/players/H/HiblMi20.htm,
135,Jay Bachman,BachJa20,http://www.pro-football-reference.com/players/B/BachJa20.htm,
136,John Douglas,DougJo21,http://www.pro-football-reference.com/players/D/DougJo21.htm,
137,Player,,http://www.pro-football-reference.com,
138,George Harvey,HarvGe20,http://www.pro-football-reference.com/players/H/HarvGe20.htm,
139,Don Bandy,BandDo20,http://www.pro-football-reference.com/players/B/BandDo20.htm,
140,Pete Barnes,BarnPe20,http://www.pro-football-reference.com/players/B/BarnPe20.htm,
141,Terry Southall,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/terry-southall-1.html
142,Bud Norris,,http://www.pro-football-reference.com,
143,Neal Sweeney,SweeNe00,http://www.pro-football-reference.com/players/S/SweeNe00.htm,
144,Mike Haggerty,HaggMi20,http://www.pro-football-reference.com/players/H/HaggMi20.htm,
145,Tim Jones,,http://www.pro-football-reference.com,
146,Virgil Carter,CartVi00,http://www.pro-football-reference.com/players/C/CartVi00.htm,http://www.sports-reference.com/cfb/players/virgil-carter-1.html
147,Doug Kriewald,KrieDo20,http://www.pro-football-reference.com/players/K/KrieDo20.htm,
148,John McCambridge,McCaJo21,http://www.pro-football-reference.com/players/M/McCaJo21.htm,
149,Doug Cunningham,CunnDo00,http://www.pro-football-reference.com/players/C/CunnDo00.htm,http://www.sports-reference.com/cfb/players/doug-cunningham-1.html
150,Jeff Richardson,RichJe20,http://www.pro-football-reference.com/players/R/RichJe20.htm,
151,Nate Johns,,http://www.pro-football-reference.com,
152,Eugene Snipes,,http://www.pro-football-reference.com,
153,Bill Wilkerson,,http://www.pro-football-reference.com,
154,Mike Campbell,CampMi00,http://www.pro-football-reference.com/players/C/CampMi00.htm,
155,Martine Bercher,,http://www.pro-football-reference.com,
156,John Demarie,DemaJo20,http://www.pro-football-reference.com/players/D/DemaJo20.htm,
157,Bob Hughes,HughBo20,http://www.pro-football-reference.com/players/H/HughBo20.htm,
158,Ron Medlen,,http://www.pro-football-reference.com,
159,Rick Egloff,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/rick-egloff-1.html
160,Noland Smith,SmitNo00,http://www.pro-football-reference.com/players/S/SmitNo00.htm,
161,Sims Stokes,StokSi20,http://www.pro-football-reference.com/players/S/StokSi20.htm,http://www.sports-reference.com/cfb/players/sims-stokes-1.html
162,Stew Williams,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/stew-williams-1.html
163,Bo Wood,WoodBo20,http://www.pro-football-reference.com/players/W/WoodBo20.htm,http://www.sports-reference.com/cfb/players/bo-wood-1.html
164,Player,,http://www.pro-football-reference.com,
165,Gary Hertzog,,http://www.pro-football-reference.com,
166,Bob Ziolkowski,,http://www.pro-football-reference.com,
167,Corey Colehour,,http://www.pro-football-reference.com,
168,Larry Seiple,SeipLa20,http://www.pro-football-reference.com/players/S/SeipLa20.htm,http://www.sports-reference.com/cfb/players/larry-seiple-1.html
169,Ed Carrington,CarrEd21,http://www.pro-football-reference.com/players/C/CarrEd21.htm,http://www.sports-reference.com/cfb/players/ed-carrington-1.html
170,Frank Richter,RichFr20,http://www.pro-football-reference.com/players/R/RichFr20.htm,http://www.sports-reference.com/cfb/players/frank-richter-1.html
171,Ted Tuinstra,,http://www.pro-football-reference.com,
172,Bobby Bryant,BryaBo01,http://www.pro-football-reference.com/players/B/BryaBo01.htm,http://www.sports-reference.com/cfb/players/bobby-bryant-1.html
173,Bruce Matte,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bruce-matte-1.html
174,John Truitt,,http://www.pro-football-reference.com,
175,Milt Jackson,,http://www.pro-football-reference.com,
176,John Elliott,ElliJo00,http://www.pro-football-reference.com/players/E/ElliJo00.htm,
177,John Love,LoveJo00,http://www.pro-football-reference.com/players/L/LoveJo00.htm,
178,Dave Conway,ConwDa20,http://www.pro-football-reference.com/players/C/ConwDa20.htm,http://www.sports-reference.com/cfb/players/david-conway-1.html
179,John Williams,,http://www.pro-football-reference.com,
180,Joe Randall,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/joe-randall-1.html
181,Ron Lewellen,,http://www.pro-football-reference.com,
182,Bill House,,http://www.pro-football-reference.com,
183,Bob Crenshaw,,http://www.pro-football-reference.com,
184,Bo Rein,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bo-rein-1.html
185,Bobby Leo,LeoxBo00,http://www.pro-football-reference.com/players/L/LeoxBo00.htm,
186,George Gaiser,GaisGe20,http://www.pro-football-reference.com/players/G/GaisGe20.htm,
187,Rayfield Wright,WrigRa01,http://www.pro-football-reference.com/players/W/WrigRa01.htm,
188,Dick Erickson,,http://www.pro-football-reference.com,
189,Bill Powell,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bob-powell-1.html
190,Bob McKelvey,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bob-mckelvey-1.html
191,Player,,http://www.pro-football-reference.com,
192,Sam Harris,,http://www.pro-football-reference.com,
193,Scott Eaton,EatoSc20,http://www.pro-football-reference.com/players/E/EatoSc20.htm,
194,Estes Banks,BankEs00,http://www.pro-football-reference.com/players/B/BankEs00.htm,http://www.sports-reference.com/cfb/players/estes-banks-1.html
195,John Brunson,,http://www.pro-football-reference.com,
196,Larry Hendershot,HendLa20,http://www.pro-football-reference.com/players/H/HendLa20.htm,
197,Tom Cassese,CassTo20,http://www.pro-football-reference.com/players/C/CassTo20.htm,
198,John Foruria,ForuJo20,http://www.pro-football-reference.com/players/F/ForuJo20.htm,
199,Mike Gold,,http://www.pro-football-reference.com,
200,Mike Barnes,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/mike-barnes-3.html
201,Roger Murphy,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/roger-murphy-1.html
202,Gene Bledsoe,,http://www.pro-football-reference.com,
203,John Beasley,BeasJo00,http://www.pro-football-reference.com/players/B/BeasJo00.htm,http://www.sports-reference.com/cfb/players/john-beasley-1.html
204,Walter Johnson,JohnWa22,http://www.pro-football-reference.com/players/J/JohnWa22.htm,
205,John Mills,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/johnny-mills-1.html
206,Jerry Griffin,,http://www.pro-football-reference.com,
207,Sharon Washington,,http://www.pro-football-reference.com,
208,Lee Anderson,,http://www.pro-football-reference.com,
209,Don Klacking,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/don-klacking-1.html
210,Cornelius Johnson,JohnCo20,http://www.pro-football-reference.com/players/J/JohnCo20.htm,
211,Bill Devrow,,http://www.pro-football-reference.com,
212,Thomas Fussell,FussTh20,http://www.pro-football-reference.com/players/F/FussTh20.htm,
213,Tommy Luke,LukeTo20,http://www.pro-football-reference.com/players/L/LukeTo20.htm,
214,Steve Laub,,http://www.pro-football-reference.com,
215,Tom Altemeier,,http://www.pro-football-reference.com,
216,Clarence Miles,,http://www.pro-football-reference.com,
217,Barry Siler,,http://www.pro-football-reference.com,
218,Player,,http://www.pro-football-reference.com,
219,Tim Lavens,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tim-lavens-1.html
220,Fred Freeman,,http://www.pro-football-reference.com,
221,Ken Houston,HousKe02,http://www.pro-football-reference.com/players/H/HousKe02.htm,
222,Bobby Moten,MoteBo20,http://www.pro-football-reference.com/players/M/MoteBo20.htm,
223,John Richardson,RichJo20,http://www.pro-football-reference.com/players/R/RichJo20.htm,
224,Jim Summers,SummJi20,http://www.pro-football-reference.com/players/S/SummJi20.htm,
225,Mike Weger,WegeMi20,http://www.pro-football-reference.com/players/W/WegeMi20.htm,
226,Bill Morris,,http://www.pro-football-reference.com,
227,Paul Otis,,http://www.pro-football-reference.com,
228,Greg Cass,,http://www.pro-football-reference.com,
229,Pete Larson,LarsPe00,http://www.pro-football-reference.com/players/L/LarsPe00.htm,
230,Bob Briggs,BrigBo20,http://www.pro-football-reference.com/players/B/BrigBo20.htm,
231,Ray Scott,,http://www.pro-football-reference.com,
232,Steve Newell,NeweSt00,http://www.pro-football-reference.com/players/N/NeweSt00.htm,
233,Tommie Smith,SmitTo01,http://www.pro-football-reference.com/players/S/SmitTo01.htm,
234,Ted Wheeler,WheeTe20,http://www.pro-football-reference.com/players/W/WheeTe20.htm,
235,Mark De Villing,,http://www.pro-football-reference.com,
236,Ron Kirkland,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/ron-kirkland-1.html
237,Cecil Dowdy,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/cecil-dowdy-1.html
238,Harold Stancell,,http://www.pro-football-reference.com,
239,Charlie Thornhill,,http://www.pro-football-reference.com,
240,Gerald Seither,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/gerald-seither-1.html
241,Byron Morgan,,http://www.pro-football-reference.com,
242,Ed Pope,,http://www.pro-football-reference.com,
243,Harlan Reed,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/harland-reed-1.html
244,Eugene Ross,,http://www.pro-football-reference.com,
245,Player,,http://www.pro-football-reference.com,
246,Charlie Brown,BrowCh02,http://www.pro-football-reference.com/players/B/BrowCh02.htm,http://www.sports-reference.com/cfb/players/charlie-brown-1.html
247,Dick Stebbins,,http://www.pro-football-reference.com,
248,Dick Schafroth,,http://www.pro-football-reference.com,
249,Tom Beier,BeieTo20,http://www.pro-football-reference.com/players/B/BeieTo20.htm,http://www.sports-reference.com/cfb/players/tom-beier-1.html
250,Woody Campbell,CampWo00,http://www.pro-football-reference.com/players/C/CampWo00.htm,http://www.sports-reference.com/cfb/players/woody-campbell-1.html
251,Paul Krause,,http://www.pro-football-reference.com,
252,Pete Tatman,TatmPe20,http://www.pro-football-reference.com/players/T/TatmPe20.htm,http://www.sports-reference.com/cfb/players/pete-tatman-1.html
253,Jerry Hayhoe,,http://www.pro-football-reference.com,
254,Bill Wilsey,,http://www.pro-football-reference.com,
255,Tim Houlton,,http://www.pro-football-reference.com,
256,Chip Myers,MyerCh00,http://www.pro-football-reference.com/players/M/MyerCh00.htm,
257,Raymond Brown,,http://www.pro-football-reference.com,
258,Bruce Sullivan,,http://www.pro-football-reference.com,
259,Torre Ossmo,,http://www.pro-football-reference.com,
260,Leon Moore,,http://www.pro-football-reference.com,
261,Richard Sligh,SligRi20,http://www.pro-football-reference.com/players/S/SligRi20.htm,
262,Lavern Barrs,,http://www.pro-football-reference.com,
263,Jim Copeland,CopeJi21,http://www.pro-football-reference.com/players/C/CopeJi21.htm,
264,Maurice Bates,,http://www.pro-football-reference.com,
265,John Runnels,,http://www.pro-football-reference.com,
266,Leigh Gilbert,,http://www.pro-football-reference.com,
267,Tom Croft,,http://www.pro-football-reference.com,
268,Eugene Bowen,,http://www.pro-football-reference.com,
269,Tim Sheehan,,http://www.pro-football-reference.com,
270,Bill Shear,,http://www.pro-football-reference.com,
271,Roosevelt Robertson,,http://www.pro-football-reference.com,
272,Player,,http://www.pro-football-reference.com,
273,Jim Benson,,http://www.pro-football-reference.com,
274,Pete Pifer,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/pete-pifer-1.html
275,Jack Pyburn,PybuJa20,http://www.pro-football-reference.com/players/P/PybuJa20.htm,
276,Harold Decker,,http://www.pro-football-reference.com,
277,John Walker,,http://www.pro-football-reference.com,
278,Lou Andrus,AndrLo20,http://www.pro-football-reference.com/players/A/AndrLo20.htm,
279,Ray Shirey,,http://www.pro-football-reference.com,
280,Bob Trygstad,,http://www.pro-football-reference.com,
281,Jim Whitcomb,,http://www.pro-football-reference.com,
282,Earl Mayo,,http://www.pro-football-reference.com,
283,Herb Slattery,,http://www.pro-football-reference.com,
284,Bill Brown,,http://www.pro-football-reference.com,
285,Ken Carmann,,http://www.pro-football-reference.com,
286,Carroll Jarvis,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/carroll-jarvis-1.html
287,Frank Horak,,http://www.pro-football-reference.com,
288,Ed Marcontell,MarcEd20,http://www.pro-football-reference.com/players/M/MarcEd20.htm,
289,Duane Benson,BensDu20,http://www.pro-football-reference.com/players/B/BensDu20.htm,
290,Omar Parker,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/omar-parker-1.html
291,Bill Sabatino,SabaBi20,http://www.pro-football-reference.com/players/S/SabaBi20.htm,
292,Leroy Mitchell,MitcLe00,http://www.pro-football-reference.com/players/M/MitcLe00.htm,
293,Paul Tomich,,http://www.pro-football-reference.com,
294,Pat Riley,,http://www.pro-football-reference.com,
295,Bill Braswell,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bill-braswell-1.html
296,Dave Bennett,,http://www.pro-football-reference.com,
297,Bernard Corbin,,http://www.pro-football-reference.com,
298,Player,,http://www.pro-football-reference.com,
299,Ronnie Pack,,http://www.pro-football-reference.com,
300,Herman Reid,,http://www.pro-football-reference.com,
301,Bob Shortal,,http://www.pro-football-reference.com,
302,Ernie Ames,,http://www.pro-football-reference.com,
303,Bill Gentry,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bill-gentry-1.html
304,Stan Juk,,http://www.pro-football-reference.com,
305,Jim Whitaker,,http://www.pro-football-reference.com,
306,Fred Cremer,,http://www.pro-football-reference.com,
307,Eric Watts,,http://www.pro-football-reference.com,
308,Preston Pearson,PearPr00,http://www.pro-football-reference.com/players/P/PearPr00.htm,
309,Bruce Green,,http://www.pro-football-reference.com,
310,Ron Sepic,,http://www.pro-football-reference.com,
311,James Hall,,http://www.pro-football-reference.com,
312,Randy Rasmussen,RasmRa20,http://www.pro-football-reference.com/players/R/RasmRa20.htm,
313,Dick Kolowski,,http://www.pro-football-reference.com,
314,Pat Badjek,,http://www.pro-football-reference.com,
315,Steve Dundas,,http://www.pro-football-reference.com,
316,Bob Kruse,KrusBo20,http://www.pro-football-reference.com/players/K/KrusBo20.htm,
317,J.B. Christian,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/jb-christian-1.html
318,Charlie Fowler,FowlCh20,http://www.pro-football-reference.com/players/F/FowlCh20.htm,
319,Ben Monroe,,http://www.pro-football-reference.com,
320,Dave Davis,,http://www.pro-football-reference.com,
321,Bob Bonner,,http://www.pro-football-reference.com,
322,Harold Deters,DeteHa20,http://www.pro-football-reference.com/players/D/DeteHa20.htm,
323,Kent Lashley,,http://www.pro-football-reference.com,
324,Mike Bass,BassMi20,http://www.pro-football-reference.com/players/B/BassMi20.htm,http://www.sports-reference.com/cfb/players/mike-bass-2.html
325,John Robinson,,http://www.pro-football-reference.com,
326,Player,,http://www.pro-football-reference.com,
327,Bill Stetz,StetBi20,http://www.pro-football-reference.com/players/S/StetBi20.htm,
328,Sandor Szabo,,http://www.pro-football-reference.com,
329,Howard Finley,,http://www.pro-football-reference.com,
330,George Carter,,http://www.pro-football-reference.com,
331,Tom Stidham,,http://www.pro-football-reference.com,
332,Dennis Furjanic,,http://www.pro-football-reference.com,
333,Lamar Wright,,http://www.pro-football-reference.com,
334,Charley Hardt,,http://www.pro-football-reference.com,
335,Jim Homan,,http://www.pro-football-reference.com,
336,Rich Gibbs,,http://www.pro-football-reference.com,
337,Kaye Carstens,,http://www.pro-football-reference.com,
338,Jack Emmer,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/jack-emmer-1.html
339,Bob Rodwell,,http://www.pro-football-reference.com,
340,Leon Carr,,http://www.pro-football-reference.com,
341,John Erisman,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/john-erisman-1.html
342,Bob Duncum,DuncBo20,http://www.pro-football-reference.com/players/D/DuncBo20.htm,
343,Len Kleinpeter,,http://www.pro-football-reference.com,
344,Billy Andrews,AndrBi20,http://www.pro-football-reference.com/players/A/AndrBi20.htm,
345,Bill Downs,,http://www.pro-football-reference.com,
346,Marc Allen,,http://www.pro-football-reference.com,
347,Ray Ilg,IlgxRa20,http://www.pro-football-reference.com/players/I/IlgxRa20.htm,
348,Randy Wheeler,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/randy-wheeler-1.html
349,Al Kerkian,,http://www.pro-football-reference.com,
350,Linwood Simmons,,http://www.pro-football-reference.com,
351,Keith Brown,,http://www.pro-football-reference.com,
352,Gary Grossnickle,,http://www.pro-football-reference.com,
353,Player,,http://www.pro-football-reference.com,
354,Jimmy Hester,HestJi00,http://www.pro-football-reference.com/players/H/HestJi00.htm,
355,Bill Bates,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/bill-bates-1.html
356,Charles Stikes,,http://www.pro-football-reference.com,
357,Henry Hailstock,,http://www.pro-football-reference.com,
358,Tom Bryan,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tom-bryan-1.html
359,Tom Francisco,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/tommy-francisco-1.html
360,Jim Hargrove,HargJi20,http://www.pro-football-reference.com/players/H/HargJi20.htm,
361,Cleveland Robinson,,http://www.pro-football-reference.com,
362,Chet Anderson,AndeCh00,http://www.pro-football-reference.com/players/A/AndeCh00.htm,http://www.sports-reference.com/cfb/players/chet-anderson-1.html
363,Lynn Nesbitt,,http://www.pro-football-reference.com,
364,Michael Stromberg,StroMi21,http://www.pro-football-reference.com/players/S/StroMi21.htm,
365,Andy Socha,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/andy-socha-1.html
366,Dalton Leblanc,,http://www.pro-football-reference.com,
367,Marty Baccaglio,BaccMa20,http://www.pro-football-reference.com/players/B/BaccMa20.htm,
368,Walt Richardson,,http://www.pro-football-reference.com,
369,Bo Hickey,HickBo00,http://www.pro-football-reference.com/players/H/HickBo00.htm,
370,Dick Kenney,,http://www.pro-football-reference.com,
371,Pat Conley,,http://www.pro-football-reference.com,
372,Floyd Rogers,,http://www.pro-football-reference.com,
373,Bobby Beaird,,http://www.pro-football-reference.com,
374,Vern Moore,,http://www.pro-football-reference.com,
375,Casey Boyett,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/casey-boyett-1.html
376,Tommy Boyd,,http://www.pro-football-reference.com,
377,John Bishop,,http://www.pro-football-reference.com,
378,Claudis James,JameCl00,http://www.pro-football-reference.com/players/J/JameCl00.htm,
379,George Stetter,,http://www.pro-football-reference.com,
380,Player,,http://www.pro-football-reference.com,
381,John Snow,,http://www.pro-football-reference.com,
382,Tom Reale,,http://www.pro-football-reference.com,
383,Marvin McQueen,,http://www.pro-football-reference.com,
384,Al Nicholas,,http://www.pro-football-reference.com,
385,Jake Ferro,,http://www.pro-football-reference.com,
386,Don Smith,SmitDo21,http://www.pro-football-reference.com/players/S/SmitDo21.htm,
387,Sam Burke,,http://www.pro-football-reference.com,
388,Jimmy Shea,,http://www.pro-football-reference.com,
389,Mike Love,,http://www.pro-football-reference.com,
390,Terry Oakes,,http://www.pro-football-reference.com,
391,Ed Breding,BredEd20,http://www.pro-football-reference.com/players/B/BredEd20.htm,http://www.sports-reference.com/cfb/players/ed-breding-1.html
392,Clarence Spencer,,http://www.pro-football-reference.com,
393,Jack Schweberger,,http://www.pro-football-reference.com,
394,Craig Scoggins,,http://www.pro-football-reference.com,
395,Steve Bunker,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/steve-bunker-1.html
396,Bill Wosilius,,http://www.pro-football-reference.com,
397,Ben Woodson,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/ben-woodson-1.html
398,Bob Wade,WadeBo20,http://www.pro-football-reference.com/players/W/WadeBo20.htm,
399,Dennis Williamson,,http://www.pro-football-reference.com,
400,David Poche,,http://www.pro-football-reference.com,
401,Tom Folliard,,http://www.pro-football-reference.com,
402,Grant Martinsen,,http://www.pro-football-reference.com,
403,Leavie Davis,,http://www.pro-football-reference.com,
404,Dennis Caponi,,http://www.pro-football-reference.com,
405,Jim Schneider,,http://www.pro-football-reference.com,
406,Darrell Johnson,,http://www.pro-football-reference.com,
407,Player,,http://www.pro-football-reference.com,
408,Marcus Rhoden,,http://www.pro-football-reference.com,http://www.sports-reference.com/cfb/players/marcus-rhoden-1.html
409,Bill Seman,,http://www.pro-football-reference.com,
410,Larry Chester,,http://www.pro-football-reference.com,
411,Maurice Calhoun,,http://www.pro-football-reference.com,
412,Rex Keeling,KeelRe20,http://www.pro-football-reference.com/players/K/KeelRe20.htm,
413,Jack Lentz,LentJa20,http://www.pro-football-reference.com/players/L/LentJa20.htm,
414,Gene Beard,,http://www.pro-football-reference.com,
